Département,Code du Canton,Libellé du Canton,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimés,Binôme,Nuance,Voix,Duel
44,27,Saint-Nazaire-2,35338,26280,9058,249,138,8671,M. Julio PICHON,BC-LR,836,
44,27,Saint-Nazaire-2,35338,26280,9058,249,138,8671,M. Antoine BARRETEAU,BC-COM,622,
44,27,Saint-Nazaire-2,35338,26280,9058,249,138,8671,M. David PELON,BC-DVD,442,
44,27,Saint-Nazaire-2,35338,26280,9058,249,138,8671,Mme Valerie ADELAY,BC-EXD,195,
44,26,Saint-Nazaire-1,35853,25282,10571,202,123,10246,M. Bertrand CHOUBRAC,BC-UG,2354,
44,26,Saint-Nazaire-1,35853,25282,10571,202,123,10246,Mme Anne-Cécile ANTHONY,BC-ECO,2346,
44,26,Saint-Nazaire-1,35853,25282,10571,202,123,10246,Mme Sylvie BRIÈRE,BC-REM,1565,
44,26,Saint-Nazaire-1,35853,25282,10571,202,123,10246,M. Corentin REGENT,BC-RN,1419,
44,26,Saint-Nazaire-1,35853,25282,10571,202,123,10246,M. Philippe CADIET,BC-UD,1338,
44,26,Saint-Nazaire-1,35853,25282,10571,202,123,10246,M. Patrice BULTING,BC-RDG,660,
44,26,Saint-Nazaire-1,35853,25282,10571,202,123,10246,Mme Fabienne DESSABLES,BC-COM,564,
44,25,Saint-Herblain-2,35815,24459,11356,627,72,10657,M. Laurent DUBOST,BC-UGE,4123,
44,25,Saint-Herblain-2,35815,24459,11356,627,72,10657,M. Sébastien ARROUET,BC-DVD,3476,
44,25,Saint-Herblain-2,35815,24459,11356,627,72,10657,Mme Camille JAFFRELO,BC-REM,2307,
44,25,Saint-Herblain-2,35815,24459,11356,627,72,10657,Mme Newroz CALHAN,BC-COM,751,
44,24,Saint-Herblain-1,42038,29475,12563,410,69,12084,M. Hervé COROUGE,BC-SOC,3535,
44,24,Saint-Herblain-1,42038,29475,12563,410,69,12084,M. Etienne LECHAT,BC-UGE,2563,
44,24,Saint-Herblain-1,42038,29475,12563,410,69,12084,Mme Vanessa GALLERAND,BC-UD,2024,
44,24,Saint-Herblain-1,42038,29475,12563,410,69,12084,Mme Sophie ALIX-LIORIT,BC-MDM,1684,
44,24,Saint-Herblain-1,42038,29475,12563,410,69,12084,Mme Odile ARNEE,BC-RN,1558,
44,24,Saint-Herblain-1,42038,29475,12563,410,69,12084,M. Pierre CAMUS-LUTZ,BC-COM,720,
44,23,Saint-Brevin-les-Pins,36376,26184,10192,462,234,9496,Mme Marie-Christine CURAUDEAU,BC-DVD,5062,
44,23,Saint-Brevin-les-Pins,36376,26184,10192,462,234,9496,M. Xavier ARNAUD,BC-DVG,4434,
44,22,Rezé-2,26425,18264,8161,237,121,7803,Mme Dominique POIROUT,BC-DVG,2749,
44,22,Rezé-2,26425,18264,8161,237,121,7803,M. Yann QUÉMÉNEUR,BC-UG,1977,
44,22,Rezé-2,26425,18264,8161,237,121,7803,M. Olivier BOUSSEAU,BC-REM,1282,
44,22,Rezé-2,26425,18264,8161,237,121,7803,Mme Agathe HALKOVICH,BC-DVC,1107,
44,22,Rezé-2,26425,18264,8161,237,121,7803,M. Clément CHEBANIER,BC-COM,688,
44,21,Rezé-1,31602,22097,9505,390,163,8952,Mme Myriam BIGEARD,BC-SOC,3405,
44,21,Rezé-1,31602,22097,9505,390,163,8952,M. Fabrice BASCOUL,BC-DVD,2541,
44,21,Rezé-1,31602,22097,9505,390,163,8952,Mme Anne-Myriam DOUCHEMENT,BC-UCD,1339,
44,21,Rezé-1,31602,22097,9505,390,163,8952,M. François LELIEVRE,BC-FI,870,
44,21,Rezé-1,31602,22097,9505,390,163,8952,Mme Julie COCHIN,BC-COM,797,
44,20,Pornic,34789,22996,11793,345,140,11308,M. Pierre MARTIN,BC-DVD,5528,
44,20,Pornic,34789,22996,11793,345,140,11308,Mme Céline BOURSIER,BC-DVC,3143,
44,20,Pornic,34789,22996,11793,345,140,11308,M. Christophe BERT,BC-RN,1744,
44,20,Pornic,34789,22996,11793,345,140,11308,Mme Nadine EYSSALET,BC-REG,893,
44,19,Pontchâteau,35455,25466,9989,380,216,9393,Mme Danielle CORNET,BC-DVG,4051,
44,19,Pontchâteau,35455,25466,9989,380,216,9393,Mme Katy GERMAIN,BC-DVD,3738,
44,19,Pontchâteau,35455,25466,9989,380,216,9393,M. Jim DELEMONT,BC-FI,1604,
44,18,Nort-sur-Erdre,37032,25543,11489,331,153,11005,M. Yves DAUVÉ,BC-DVG,4868,
44,18,Nort-sur-Erdre,37032,25543,11489,331,153,11005,M. Jean-Luc BESNIER,BC-UDI,4464,
44,18,Nort-sur-Erdre,37032,25543,11489,331,153,11005,M. Jean-René BARGAIN,BC-RN,1673,
44,17,Nantes-7,29795,20737,9058,209,66,8783,Mme Chloé GIRARDOT MOITIÉ,BC-UGE,3895,
44,17,Nantes-7,29795,20737,9058,209,66,8783,M. Morgan CORBIERES,BC-UCG,1529,
44,17,Nantes-7,29795,20737,9058,209,66,8783,Mme Marieke DELALONDE,BC-DVD,1171,
44,17,Nantes-7,29795,20737,9058,209,66,8783,M. Nicolas GASNIER,BC-RN,1006,
44,17,Nantes-7,29795,20737,9058,209,66,8783,Mme Nathalie BLIN,BC-COM,876,
44,17,Nantes-7,29795,20737,9058,209,66,8783,Mme Marie-Andrée AURIGNY,BC-EXG,170,
44,17,Nantes-7,29795,20737,9058,209,66,8783,M. Alain AVELLO,BC-EXD,136,
44,16,Nantes-6,26906,18512,8394,211,92,8091,Mme Cécile BIR,BC-UG,2819,
44,16,Nantes-6,26906,18512,8394,211,92,8091,Mme Agnès DUPIN,BC-DVD,2318,
44,16,Nantes-6,26906,18512,8394,211,92,8091,M. Mounir BELHAMITI,BC-REM,1703,
44,16,Nantes-6,26906,18512,8394,211,92,8091,Mme Radia ESSASSI,BC-UG,1251,
44,12,Nantes-2,26519,17687,8832,225,82,8525,Mme Ombeline ACCARION,BC-UGE,3714,
44,12,Nantes-2,26519,17687,8832,225,82,8525,M. David L'HOUR,BC-DVD,1960,
44,12,Nantes-2,26519,17687,8832,225,82,8525,Mme Sylvanie DUVAL,BC-REM,1637,
44,12,Nantes-2,26519,17687,8832,225,82,8525,Mme Ségolène AMIOT,BC-FI,1214,
44,15,Nantes-5,25936,18744,7192,211,84,6897,Mme Lyliane JEAN,BC-DVG,3295,
44,15,Nantes-5,25936,18744,7192,211,84,6897,M. Curtis DERRIEN,BC-DVD,2721,
44,15,Nantes-5,25936,18744,7192,211,84,6897,M. Robin SALECROIX,BC-COM,881,
44,13,Nantes-3,30224,20795,9429,220,84,9125,M. Ugo BESSIERE,BC-DVG,3524,
44,13,Nantes-3,30224,20795,9429,220,84,9125,Mme Leïla CHERGUI,BC-DVD,1798,
44,13,Nantes-3,30224,20795,9429,220,84,9125,M. Arnauld D'ACHON,BC-MDM,1625,
44,13,Nantes-3,30224,20795,9429,220,84,9125,M. Clément BARAILLA,BC-DVG,1216,
44,13,Nantes-3,30224,20795,9429,220,84,9125,M. Bruno CHEVALIER,BC-UG,962,
44,14,Nantes-4,25843,17331,8512,235,67,8210,M. Jérôme ALEMANY,BC-UGE,3508,
44,14,Nantes-4,25843,17331,8512,235,67,8210,Mme Clarisse AUDOIN-BRIAND,BC-DVD,2062,
44,14,Nantes-4,25843,17331,8512,235,67,8210,M. Riadh BRAHIM,BC-REM,1310,
44,14,Nantes-4,25843,17331,8512,235,67,8210,M. Ibrahim NIDAL,BC-DVG,1068,
44,14,Nantes-4,25843,17331,8512,235,67,8210,Mme Régine CATILLON,BC-DVG,262,
44,11,Nantes-1,27567,17747,9820,207,55,9558,M. Vincent DANIS,BC-UG,3412,
44,11,Nantes-1,27567,17747,9820,207,55,9558,Mme Sophie DELANGUE,BC-DVD,2560,
44,11,Nantes-1,27567,17747,9820,207,55,9558,M. Simon CHABASSE,BC-DVG,1917,
44,11,Nantes-1,27567,17747,9820,207,55,9558,Mme Isabelle LE FLOCH,BC-REM,1669,
44,10,Machecoul-Saint-Même,30675,21640,9035,388,146,8501,M. Jean CHARRIER,BC-DVG,4163,
44,10,Machecoul-Saint-Même,30675,21640,9035,388,146,8501,Mme Sandrine JOUBERT,BC-DVD,2837,
44,10,Machecoul-Saint-Même,30675,21640,9035,388,146,8501,M. Bastian MALDINEY,BC-RN,1501,
44,09,Guérande,42405,29074,13331,330,169,12832,M. Hubert DELORME,BC-DVD,3467,
44,09,Guérande,42405,29074,13331,330,169,12832,M. Didier CADRO,BC-DVG,3466,
44,09,Guérande,42405,29074,13331,330,169,12832,Mme Gaëlle ESTAY,BC-UGE,2131,
44,09,Guérande,42405,29074,13331,330,169,12832,Mme Geneviève BANNWARTH,BC-RN,1730,
44,09,Guérande,42405,29074,13331,330,169,12832,Mme Ghislaine HERVOCHE,BC-UCD,1632,
44,09,Guérande,42405,29074,13331,330,169,12832,M. Gaël BOURDEAU,BC-DSV,406,
44,08,Guémené-Penfao,25976,18052,7924,198,129,7597,Mme Laurence LE BIHAN,BC-DIV,3730,
44,08,Guémené-Penfao,25976,18052,7924,198,129,7597,Mme Ketty KNOCKAERT GUILLAUME,BC-DVG,1748,
44,08,Guémené-Penfao,25976,18052,7924,198,129,7597,Mme Juliette COANET,BC-UG,1120,
44,08,Guémené-Penfao,25976,18052,7924,198,129,7597,Mme Victoria DE VIGNERAL,BC-RN,999,
44,06,Châteaubriant,24727,17153,7574,221,121,7232,Mme Catherine CIRON,BC-UD,3445,
44,06,Châteaubriant,24727,17153,7574,221,121,7232,M. Bernard GAUDIN,BC-DVG,1859,
44,06,Châteaubriant,24727,17153,7574,221,121,7232,Mme Catherine CHOLLET,BC-RN,1122,
44,06,Châteaubriant,24727,17153,7574,221,121,7232,Mme Sylvie CARCREFF,BC-UC,806,
44,05,La Chapelle-sur-Erdre,41558,27718,13840,272,144,13424,Mme Nathalie LEBLANC,BC-UGE,6270,
44,05,La Chapelle-sur-Erdre,41558,27718,13840,272,144,13424,M. Erwan BOUVAIS,BC-DVD,5924,
44,05,La Chapelle-sur-Erdre,41558,27718,13840,272,144,13424,M. David BOISDRON,BC-RN,1230,
44,07,Clisson,30363,20950,9413,220,150,9043,M. François GUILLOT,BC-UD,4192,
44,07,Clisson,30363,20950,9413,220,150,9043,M. Stéphane ENTEME,BC-DVG,3186,
44,07,Clisson,30363,20950,9413,220,150,9043,M. Matéo BARACASSA,BC-RN,1019,
44,07,Clisson,30363,20950,9413,220,150,9043,M. Pedro MAIA,BC-COM,646,
44,04,Carquefou,36562,24234,12328,171,108,12049,Mme Véronique DUBETTIER-GRENIER,BC-DVD,4576,
44,04,Carquefou,36562,24234,12328,171,108,12049,Mme Catherine CORBES,BC-DVG,4206,
44,04,Carquefou,36562,24234,12328,171,108,12049,M. Maxime THÉBAUD,BC-UC,1221,
44,04,Carquefou,36562,24234,12328,171,108,12049,M. Thierry LETURC,BC-RN,1055,
44,04,Carquefou,36562,24234,12328,171,108,12049,Mme Jéromine DA PRAT,BC-DVD,991,
44,03,Blain,39075,27077,11998,540,174,11284,M. Nicolas OUDAERT,BC-DVG,5143,
44,03,Blain,39075,27077,11998,540,174,11284,M. Jean-Pierre BLANC,BC-DVD,3949,
44,03,Blain,39075,27077,11998,540,174,11284,M. Teddy BOUGOT,BC-RN,1816,
44,03,Blain,39075,27077,11998,540,174,11284,Mme Caroline DAVID,BC-DVG,376,
44,02,La Baule-Escoublac,42759,28200,14559,417,116,14026,Mme Sylvie GOSLIN,BC-UD,5245,
44,02,La Baule-Escoublac,42759,28200,14559,417,116,14026,Mme Dany LAMY,BC-UC,3004,
44,02,La Baule-Escoublac,42759,28200,14559,417,116,14026,Mme Dominique DU TERTRE,BC-RN,2417,
44,02,La Baule-Escoublac,42759,28200,14559,417,116,14026,M. Jocelyn LANOÉ,BC-DVG,1845,
44,02,La Baule-Escoublac,42759,28200,14559,417,116,14026,Mme Tyjo GUENNEUGUES,BC-ECO,1515,
44,01,Ancenis-Saint-Géréon,33996,23453,10543,281,182,10080,M. Alain BOURGOIN,BC-UD,3951,
44,01,Ancenis-Saint-Géréon,33996,23453,10543,281,182,10080,M. Rémy Marie Yves René ORHON,BC-DVG,3882,
44,01,Ancenis-Saint-Géréon,33996,23453,10543,281,182,10080,M. Dylan HAREL,BC-RN,1258,
44,01,Ancenis-Saint-Géréon,33996,23453,10543,281,182,10080,M. Pierre-Alain COTTINEAU,BC-FI,989,
46,17,Souillac,8068,4359,3709,160,121,3428,Mme Chantal LACASSAGNE,BC-UC,1446,
46,17,Souillac,8068,4359,3709,160,121,3428,Mme Violaine DELPECH-FRAYSSE,BC-UG,1243,
46,17,Souillac,8068,4359,3709,160,121,3428,Mme Krystèle APPOURCHAUX,BC-UGE,432,
46,17,Souillac,8068,4359,3709,160,121,3428,Mme Sophie FELZINES,BC-COM,307,
46,16,Saint-Céré,7350,4210,3140,380,296,2464,Mme Dominique BIZAT,BC-SOC,1925,
46,16,Saint-Céré,7350,4210,3140,380,296,2464,Mme Anne BOISMARTEL,BC-FI,539,
46,15,Puy-l'Evêque,9035,4946,4089,156,113,3820,M. Serge BLADINIÈRES,BC-REM,1640,
46,15,Puy-l'Evêque,9035,4946,4089,156,113,3820,M. Rémi BRANCO,BC-SOC,1533,
46,15,Puy-l'Evêque,9035,4946,4089,156,113,3820,Mme Alexandra PONS,BC-RN,647,
46,14,Martel,8110,4595,3515,432,244,2839,M. Raphaël DAUBET,BC-UCG,2839,
46,13,Marches du Sud-Quercy,9828,5136,4692,258,145,4289,M. Dominique MARIN,BC-UCG,2102,
46,13,Marches du Sud-Quercy,9828,5136,4692,258,145,4289,Mme Isabelle EYMES,BC-ECO,937,
46,13,Marches du Sud-Quercy,9828,5136,4692,258,145,4289,M. Gérard BLANCHET,BC-RN,759,
46,13,Marches du Sud-Quercy,9828,5136,4692,258,145,4289,Mme Natacha POINTARD,BC-COM,310,
46,13,Marches du Sud-Quercy,9828,5136,4692,258,145,4289,Mme Maryse ADIBA,BC-UGE,181,
46,12,Luzech,7925,4269,3656,132,101,3423,M. Marc GASTAL,BC-UG,2496,
46,12,Luzech,7925,4269,3656,132,101,3423,Mme Muriel ABRIAC,BC-RN,535,
46,12,Luzech,7925,4269,3656,132,101,3423,Mme Elisabeth ACKERMANN,BC-COM,392,
46,11,Lacapelle-Marival,7201,3815,3386,430,242,2714,M. Pascal LEWICKI,BC-DVG,2714,
46,10,Gramat,6732,3499,3233,78,87,3068,Mme Caroline MEY-FAU,BC-SOC,1669,
46,10,Gramat,6732,3499,3233,78,87,3068,M. Michel SYLVESTRE,BC-UCG,793,
46,10,Gramat,6732,3499,3233,78,87,3068,Mme Nathalie FONT,BC-RN,358,
46,10,Gramat,6732,3499,3233,78,87,3068,M. Frédéric BRIESMALIEN,BC-FI,248,
46,09,Gourdon,9452,5263,4189,117,129,3943,M. Frederic GINESTE,BC-DVG,1609,
46,09,Gourdon,9452,5263,4189,117,129,3943,Mme Nathalie DENIS,BC-RDG,1573,
46,09,Gourdon,9452,5263,4189,117,129,3943,Mme Isabelle CALDERON,BC-RN,503,
46,09,Gourdon,9452,5263,4189,117,129,3943,M. Jean-François DALIX,BC-COM,258,
46,08,Figeac-2,7856,4814,3042,174,121,2747,M. Guillaume BALDY,BC-UG,1361,
46,08,Figeac-2,7856,4814,3042,174,121,2747,M. Jean-Paul MONTHIOUX,BC-DVD,495,
46,08,Figeac-2,7856,4814,3042,174,121,2747,Mme Capucine FIACRE,BC-REM,460,
46,08,Figeac-2,7856,4814,3042,174,121,2747,Mme Patricia GONTIER,BC-DVG,431,
46,07,Figeac-1,7907,4752,3155,185,94,2876,Mme Marie-France COLOMB,BC-SOC,1606,
46,07,Figeac-1,7907,4752,3155,185,94,2876,Mme Christine DELESTRE,BC-UC,812,
46,07,Figeac-1,7907,4752,3155,185,94,2876,Mme Chantal GRIN,BC-COM,458,
46,06,Cère et Ségala,7919,4863,3056,274,194,2588,Mme Claire DELANDE CATTIAUX,BC-SOC,2068,
46,06,Cère et Ségala,7919,4863,3056,274,194,2588,Mme Annie CONSTANT,BC-COM,520,
46,05,Causse et Vallées,8293,3751,4542,268,210,4064,M. Frédéric DECREMPS,BC-DVG,2187,
46,05,Causse et Vallées,8293,3751,4542,268,210,4064,M. Alain MARTY,BC-UG,1877,
46,04,Causse et Bouriane,7920,3974,3946,137,109,3700,M. Serge RIGAL,BC-DVG,1922,
46,04,Causse et Bouriane,7920,3974,3946,137,109,3700,M. Romuald MOLINIÉ,BC-UD,1778,
46,03,Cahors-3,8698,5536,3162,369,165,2628,M. Vincent BOUILLAGUET,BC-UG,1952,
46,03,Cahors-3,8698,5536,3162,369,165,2628,Mme Nathalie MATHUBERT,BC-FI,383,
46,03,Cahors-3,8698,5536,3162,369,165,2628,Mme Liliane BERNINI,BC-COM,293,
46,02,Cahors-2,6257,3902,2355,118,86,2151,Mme Véronique ARNAUDET,BC-UGE,746,
46,02,Cahors-2,6257,3902,2355,118,86,2151,Mme Laurence DIRAT,BC-UD,601,
46,02,Cahors-2,6257,3902,2355,118,86,2151,Mme Cathy BOUDET,BC-UD,348,
46,02,Cahors-2,6257,3902,2355,118,86,2151,M. François DUCHESNE,BC-UGE,276,
46,02,Cahors-2,6257,3902,2355,118,86,2151,Mme Sandrine LAGARDE,BC-COM,180,
46,01,Cahors-1,8189,5096,3093,168,81,2844,Mme Martine HILT,BC-DIV,1455,
46,01,Cahors-1,8189,5096,3093,168,81,2844,Mme Aurore DEL VITTO,BC-UGE,951,
46,01,Cahors-1,8189,5096,3093,168,81,2844,Mme Céline GABET,BC-FI,264,
46,01,Cahors-1,8189,5096,3093,168,81,2844,M. Stéphan ANELLI,BC-COM,174,
48,13,Saint-Etienne-du-Valdonnez,5806,2808,2998,157,101,2740,M. Alain LAFONT,BC-DVG,2309,
48,13,Saint-Etienne-du-Valdonnez,5806,2808,2998,157,101,2740,Mme Danielle MICHALLET,BC-RN,431,
48,12,Saint-Chély-d'Apcher,4450,2335,2115,80,103,1932,Mme Christine HUGON,BC-DVD,1263,
48,12,Saint-Chély-d'Apcher,4450,2335,2115,80,103,1932,Mme Adalet CELIK,BC-DVD,669,
48,10,Mende-2,3336,2052,1284,50,47,1187,Mme Françoise AMARGER-BRAJON,BC-SOC,602,
48,10,Mende-2,3336,2052,1284,50,47,1187,M. Karim ABED,BC-DVG,255,
48,10,Mende-2,3336,2052,1284,50,47,1187,Mme Christine CHAPELLE,BC-DVG,237,
48,10,Mende-2,3336,2052,1284,50,47,1187,M. Philippe GIBELIN,BC-EXG,93,
48,11,Saint-Alban-sur-Limagnole,5427,2533,2894,100,103,2691,Mme Séverine CORNUT,BC-DVG,1845,
48,11,Saint-Alban-sur-Limagnole,5427,2533,2894,100,103,2691,Mme Hélène CHANY,BC-DIV,846,
48,09,Mende-1,4364,2222,2142,62,63,2017,Mme Régine BOURGADE,BC-DVG,1092,
48,09,Mende-1,4364,2222,2142,62,63,2017,Mme Ginette BRUNEL,BC-DIV,710,
48,09,Mende-1,4364,2222,2142,62,63,2017,M. Patrick ALLOUX,BC-EXG,215,
48,08,Marvejols,4051,2172,1879,65,75,1739,Mme Patricia BREMOND,BC-DVG,979,
48,08,Marvejols,4051,2172,1879,65,75,1739,Mme Corine CASTAREDE,BC-DVD,760,
48,07,Langogne,3682,1841,1841,89,58,1694,M. Jean-Louis BRUN,BC-DVG,1011,
48,07,Langogne,3682,1841,1841,89,58,1694,Mme Isabelle CHALIER,BC-DVC,683,
48,06,Grandrieu,4023,1854,2169,95,107,1967,M. Francis GIBERT,BC-DVG,1005,
48,06,Grandrieu,4023,1854,2169,95,107,1967,Mme Christiane ANDRÉ,BC-DVG,962,
48,05,Florac Trois Rivières,4149,2052,2097,85,112,1900,M. Denis BERTRAND,BC-SOC,1148,
48,05,Florac Trois Rivières,4149,2052,2097,85,112,1900,M. Christian ALBARIC,BC-EXG,752,
48,04,Le Collet-de-Dèze,4681,2598,2083,304,123,1656,M. Robert AIGOIN,BC-DVG,1656,
48,03,Bourgs sur Colagne,4884,2534,2350,123,74,2153,M. Rémy ANDRÉ,BC-DVG,1320,
48,03,Bourgs sur Colagne,4884,2534,2350,123,74,2153,M. Dominique BIZY,BC-DVD,833,
48,02,La Canourgue,4639,2378,2261,108,115,2038,Mme Valérie FABRE,BC-DVD,1432,
48,02,La Canourgue,4639,2378,2261,108,115,2038,M. Grégoire DE SAINT-JORRE,BC-UGE,606,
48,01,Peyre en Aubrac,5884,2958,2926,122,111,2693,M. Alain ASTRUC,BC-DVD,2197,
48,01,Peyre en Aubrac,5884,2958,2926,122,111,2693,Mme Michèle ALLOUX,BC-COM,496,
45,21,Sully-sur-Loire,23174,15236,7938,247,99,7592,Mme Line FLEURY,BC-LR,3890,
45,21,Sully-sur-Loire,23174,15236,7938,247,99,7592,Mme Jessica FOIGNE,BC-RN,2390,
45,21,Sully-sur-Loire,23174,15236,7938,247,99,7592,Mme Monique BARRET,BC-COM,1312,
45,20,Saint-Jean-le-Blanc,20904,13980,6924,198,61,6665,Mme Laurence BELLAIS,BC-LR,3549,
45,20,Saint-Jean-le-Blanc,20904,13980,6924,198,61,6665,Mme Marielle BRAME,BC-COM,1747,
45,20,Saint-Jean-le-Blanc,20904,13980,6924,198,61,6665,Mme Martine PELLÉ,BC-RN,1369,
45,19,Saint-Jean-de-la-Ruelle,23616,16772,6844,115,79,6650,M. Christophe CHAILLOU,BC-SOC,3167,
45,19,Saint-Jean-de-la-Ruelle,23616,16772,6844,115,79,6650,Mme Kadéjat DAHOU,BC-DVD,1246,
45,19,Saint-Jean-de-la-Ruelle,23616,16772,6844,115,79,6650,Mme Agathe ESSIANE NKO'O,BC-RN,1213,
45,19,Saint-Jean-de-la-Ruelle,23616,16772,6844,115,79,6650,M. Guillaume GUERRÉ,BC-ECO,788,
45,19,Saint-Jean-de-la-Ruelle,23616,16772,6844,115,79,6650,Mme Gisèle GROUSSIER,BC-FI,236,
45,18,Saint-Jean-de-Braye,27167,18354,8813,174,98,8541,Mme Vanessa SLIMANI,BC-DVG,3214,
45,18,Saint-Jean-de-Braye,27167,18354,8813,174,98,8541,Mme Sabine BONNEVILLE,BC-ECO,1507,
45,18,Saint-Jean-de-Braye,27167,18354,8813,174,98,8541,M. Roland ESSIANE NKO'O,BC-RN,1360,
45,18,Saint-Jean-de-Braye,27167,18354,8813,174,98,8541,Mme Karine PRIGENT,BC-DVD,1342,
45,18,Saint-Jean-de-Braye,27167,18354,8813,174,98,8541,M. Jean-Emmanuel RENELIER,BC-LR,1118,
45,14,Orléans-2,14106,10221,3885,77,54,3754,M. Jean-Paul IMBAULT,BC-LR,1156,
45,14,Orléans-2,14106,10221,3885,77,54,3754,M. Hugues RAIMBOURG,BC-ECO,896,
45,14,Orléans-2,14106,10221,3885,77,54,3754,Mme Nicole DESMESURES,BC-DVG,646,
45,14,Orléans-2,14106,10221,3885,77,54,3754,M. Marc COSTYS,BC-DVC,506,
45,14,Orléans-2,14106,10221,3885,77,54,3754,Mme Dominique DEPAGNE,BC-RN,490,
45,14,Orléans-2,14106,10221,3885,77,54,3754,M. Abdelrachid AACHBOUN,BC-DIV,60,
45,13,Orléans-1,13787,8777,5010,56,31,4923,M. Jean-Pierre GABELLE,BC-LR,1395,
45,13,Orléans-1,13787,8777,5010,56,31,4923,Mme Claire FRADOT,BC-DVC,871,
45,13,Orléans-1,13787,8777,5010,56,31,4923,M. Edouard ANTIDE,BC-UG,825,
45,13,Orléans-1,13787,8777,5010,56,31,4923,M. Pierre BOUDES,BC-ECO,821,
45,13,Orléans-1,13787,8777,5010,56,31,4923,Mme Prisca BLEY,BC-RN,611,
45,13,Orléans-1,13787,8777,5010,56,31,4923,M. Yann CHAILLOU,BC-DVG,400,
45,17,Pithiviers,20463,13524,6939,169,77,6693,Mme Marianne DUBOIS,BC-LR,4136,
45,17,Pithiviers,20463,13524,6939,169,77,6693,Mme Murielle COUTEAU,BC-RN,1618,
45,17,Pithiviers,20463,13524,6939,169,77,6693,Mme Estelle CALZADA,BC-DVG,939,
45,15,Orléans-3,22348,15420,6928,149,112,6667,Mme Béatrice BARRUEL,BC-LR,2180,
45,15,Orléans-3,22348,15420,6928,149,112,6667,M. Mathieu GALLOIS,BC-COM,2072,
45,15,Orléans-3,22348,15420,6928,149,112,6667,Mme Irène CHOMIKI,BC-ECO,1220,
45,15,Orléans-3,22348,15420,6928,149,112,6667,Mme Marie CHARPENTIER,BC-RN,1195,
45,16,Orléans-4,19776,13603,6173,100,46,6027,Mme Florence CARRÉ,BC-LR,1745,
45,16,Orléans-4,19776,13603,6173,100,46,6027,M. Baptiste CHAPUIS,BC-SOC,1408,
45,16,Orléans-4,19776,13603,6173,100,46,6027,M. Olivier FREZOT,BC-ECO,1100,
45,16,Orléans-4,19776,13603,6173,100,46,6027,M. Sébastien FOURNIER,BC-RN,799,
45,16,Orléans-4,19776,13603,6173,100,46,6027,Mme Stéphanie ANTON,BC-DVC,742,
45,16,Orléans-4,19776,13603,6173,100,46,6027,Mme Anne NEDJAR,BC-UG,233,
45,12,Olivet,20680,13401,7279,181,85,7013,Mme Isabelle LANSON,BC-LR,4440,
45,12,Olivet,20680,13401,7279,181,85,7013,Mme Michèle DUBOIS,BC-UG,1737,
45,12,Olivet,20680,13401,7279,181,85,7013,M. Philippe CHASSARD,BC-RN,836,
45,11,Montargis,17994,12302,5692,151,121,5420,Mme Nelly DURY,BC-LR,2064,
45,11,Montargis,17994,12302,5692,151,121,5420,Mme Nadège DESPRÉS,BC-RN,1621,
45,11,Montargis,17994,12302,5692,151,121,5420,Mme Margot MUSSAT ROBINEAUX,BC-UGE,1105,
45,11,Montargis,17994,12302,5692,151,121,5420,Mme Eline LEROY,BC-ECO,630,
45,10,Meung-sur-Loire,25054,16416,8638,347,187,8104,M. Thierry BRACQUEMOND,BC-LR,4610,
45,10,Meung-sur-Loire,25054,16416,8638,347,187,8104,M. Quentin FUCHE,BC-RN,1979,
45,10,Meung-sur-Loire,25054,16416,8638,347,187,8104,Mme Myriam MATTIA-TALBOT,BC-DVG,1515,
45,09,Le Malesherbois,25896,17504,8392,352,144,7896,M. Hervé GAURAT,BC-LR,3538,
45,09,Le Malesherbois,25896,17504,8392,352,144,7896,M. Valentin MANENT,BC-RN,2879,
45,09,Le Malesherbois,25896,17504,8392,352,144,7896,M. Michel JOBY,BC-DVG,1479,
45,08,Lorris,19784,12707,7077,207,108,6762,Mme Marie-Laure BEAUDOIN,BC-DVD,3059,
45,08,Lorris,19784,12707,7077,207,108,6762,M. Hubert DE PIREY,BC-RN,2217,
45,08,Lorris,19784,12707,7077,207,108,6762,M. Hubert GASNIER,BC-DVG,1486,
45,07,Gien,23644,15905,7739,148,104,7487,M. Francis CAMMAL,BC-DVC,2838,
45,07,Gien,23644,15905,7739,148,104,7487,M. Michel LECHAUVE,BC-DVD,2100,
45,07,Gien,23644,15905,7739,148,104,7487,M. Philippe LECOQ,BC-RN,1771,
45,07,Gien,23644,15905,7739,148,104,7487,Mme Marie-Line HOUDOU,BC-ECO,778,
45,06,Fleury-les-Aubrais,21632,14647,6985,115,71,6799,M. Grégoire CHAPUIS,BC-DVG,1825,
45,06,Fleury-les-Aubrais,21632,14647,6985,115,71,6799,M. Anthony DOMINGUES,BC-LR,1640,
45,06,Fleury-les-Aubrais,21632,14647,6985,115,71,6799,M. Pascal AUGER,BC-RN,1186,
45,06,Fleury-les-Aubrais,21632,14647,6985,115,71,6799,M. Thierry LEGUET,BC-DVD,1074,
45,06,Fleury-les-Aubrais,21632,14647,6985,115,71,6799,Mme Blandine GAUTHIER,BC-DVG,575,
45,06,Fleury-les-Aubrais,21632,14647,6985,115,71,6799,M. Christian RAVANEL,BC-ECO,379,
